location,bud_burst_date,bud_burst_days,flowering_date,flowering_days,fullbloom_date,fullbloom_days
Hapcheon,1983-03-11,69.0,1983-04-07,96.0,1984-04-17,107.0
Hapcheon,1985-03-10,68.0,1984-04-14,104.0,1985-04-12,101.0
Hapcheon,1986-03-14,72.0,1985-04-08,97.0,1986-04-08,97.0
Hapcheon,1987-03-09,67.0,1986-04-05,94.0,1987-04-06,95.0
Hapcheon,1988-03-15,74.0,1987-04-02,91.0,1988-04-12,102.0
Hapcheon,1989-03-11,69.0,1988-04-08,98.0,1989-04-14,103.0
Hapcheon,1990-03-15,73.0,1989-04-11,100.0,1990-04-04,93.0
Hapcheon,1991-03-16,74.0,1990-03-27,85.0,1991-04-13,102.0
Hapcheon,1992-03-21,80.0,1991-04-09,98.0,1992-04-02,92.0
Hapcheon,1993-03-23,81.0,1992-03-30,89.0,1993-04-05,94.0
Hapcheon,1994-03-21,79.0,1993-03-29,87.0,1994-04-04,93.0
Hapcheon,1995-03-20,78.0,1994-04-01,90.0,,
Hapcheon,1996-03-25,84.0,1995-03-30,88.0,,
Hapcheon,1997-03-11,69.0,1996-04-09,99.0,,
Hapcheon,1998-03-07,65.0,1997-03-27,85.0,,
Hapcheon,1999-03-17,75.0,1998-03-29,87.0,,
Hapcheon,2000-03-19,78.0,1999-03-30,88.0,,
Hapcheon,2001-03-14,72.0,2000-03-31,90.0,,
Hapcheon,2002-03-11,69.0,2001-03-27,85.0,,
Hapcheon,2003-03-19,77.0,2002-03-19,77.0,,
Hapcheon,2004-03-12,71.0,2003-04-01,90.0,,
Hapcheon,2005-03-21,79.0,2004-03-24,83.0,,
Hapcheon,2006-03-15,73.0,2005-04-02,91.0,,
Hapcheon,2007-03-09,67.0,2006-03-27,85.0,,
Hapcheon,2008-03-16,75.0,2007-03-23,81.0,,
Hapcheon,,,2008-03-26,85.0,,
Hapcheon,,,,,,
Heuksando,1997-03-15,73.0,1997-03-24,82.0,2015-04-15,104.0
Heuksando,1998-03-05,63.0,1998-04-07,96.0,2016-04-08,98.0
Heuksando,1999-03-03,61.0,1999-04-11,100.0,2017-04-10,99.0
Heuksando,2000-03-06,65.0,2000-04-12,102.0,2018-04-11,100.0
Heuksando,2001-03-15,73.0,2001-04-08,97.0,2019-04-10,99.0
Heuksando,2002-03-03,61.0,2002-04-01,90.0,2020-04-16,106.0
Heuksando,2003-03-04,62.0,2003-03-30,88.0,2021-04-11,100.0
Heuksando,2004-03-08,67.0,2004-03-26,85.0,2022-04-13,102.0
Heuksando,2005-04-03,92.0,2005-04-12,101.0,2023-04-06,95.0
Heuksando,2006-03-28,86.0,2006-04-09,98.0,2024-04-04,94.0
Heuksando,2007-03-20,78.0,2007-04-05,94.0,,
Heuksando,2008-03-14,73.0,2008-04-01,91.0,,
Heuksando,2009-03-20,78.0,2009-04-02,91.0,,
Heuksando,2010-03-17,75.0,2010-04-04,93.0,,
Heuksando,2011-03-21,79.0,2011-04-13,102.0,,
Heuksando,2012-03-30,89.0,2012-04-17,107.0,,
Heuksando,2013-03-22,80.0,2013-04-10,99.0,,
Heuksando,2014-03-22,80.0,2014-04-03,92.0,,
Heuksando,2015-03-22,80.0,2015-03-31,89.0,,
Heuksando,2016-03-28,87.0,2016-04-03,93.0,,
Heuksando,2017-03-21,79.0,2017-04-06,95.0,,
Heuksando,2018-03-30,88.0,2018-04-05,94.0,,
Heuksando,2019-03-12,70.0,2019-04-04,93.0,,
Heuksando,2020-03-24,83.0,2020-04-08,98.0,,
Heuksando,2021-03-28,86.0,2021-04-01,90.0,,
Heuksando,2022-03-18,76.0,2022-04-08,97.0,,
Heuksando,2023-03-20,78.0,2023-04-02,91.0,,
Heuksando,2024-03-15,74.0,2024-03-31,90.0,,
Heuksando,2025-03-21,79.0,2025-04-06,95.0,2025-04-12,101.0
Hongcheon,1973-03-27,85.0,1973-04-08,97.0,1973-04-15,104.0
Hongcheon,1974-04-10,99.0,1974-04-16,105.0,1974-04-20,109.0
Hongcheon,1975-04-08,97.0,1975-04-13,102.0,1975-04-17,106.0
Hongcheon,1976-04-10,100.0,1976-04-18,108.0,1976-04-27,117.0
Hongcheon,1977-04-06,95.0,1977-04-18,107.0,1977-04-24,113.0
Hongcheon,1978-04-10,99.0,1978-04-25,114.0,1978-04-28,117.0
Hongcheon,1979-04-04,93.0,1979-04-17,106.0,1979-04-20,109.0
Hongcheon,1980-04-08,98.0,1980-04-22,112.0,1980-04-27,117.0
Hongcheon,1981-04-13,102.0,1981-04-18,107.0,1982-04-23,112.0
Hongcheon,1982-04-07,96.0,1982-04-17,106.0,1983-04-27,116.0
Hongcheon,1983-04-05,94.0,1983-04-15,104.0,1984-04-30,120.0
Hongcheon,1984-04-21,111.0,1984-04-25,115.0,1985-04-25,114.0
Hongcheon,1985-04-10,99.0,1985-04-18,107.0,1986-04-23,112.0
Hongcheon,1986-04-08,97.0,1986-04-15,104.0,1987-04-24,113.0
Hongcheon,1987-04-08,97.0,1987-04-16,105.0,1988-04-21,111.0
Hongcheon,1988-04-11,101.0,1988-04-15,105.0,1989-04-19,108.0
Hongcheon,1989-04-08,97.0,1989-04-12,101.0,1990-04-16,105.0
Hongcheon,1990-03-29,87.0,1990-04-09,98.0,1991-04-23,112.0
Hongcheon,1991-04-09,98.0,1991-04-18,107.0,1992-04-14,104.0
Hongcheon,1992-03-29,88.0,1992-04-07,97.0,1993-04-25,114.0
Hongcheon,1993-03-29,87.0,1993-04-20,109.0,1994-04-15,104.0
Hongcheon,1994-03-31,89.0,1994-04-11,100.0,,
Hongcheon,1995-04-10,99.0,1995-04-17,106.0,,
Hongcheon,1996-04-22,112.0,1996-04-27,117.0,,
Hongcheon,1997-04-09,98.0,1997-04-15,104.0,,
Hongcheon,1998-04-05,94.0,1998-04-13,102.0,,
Hongcheon,1999-04-13,102.0,1999-04-20,109.0,,
Hongcheon,2000-04-08,98.0,2000-04-13,103.0,,
Hongcheon,2001-04-08,97.0,2001-04-15,104.0,,
Hongcheon,2002-03-28,86.0,2002-04-02,91.0,,
Hongcheon,2003-04-03,92.0,2003-04-12,101.0,,
Hongcheon,2004-03-27,86.0,2004-04-09,99.0,,
Hongcheon,2005-04-09,98.0,2005-04-16,105.0,,
Hongcheon,2006-04-10,99.0,2006-04-16,105.0,,
Hongcheon,2007-04-09,98.0,2007-04-16,105.0,,
Hongcheon,2008-04-02,92.0,2008-04-10,100.0,,
Hongcheon,,,,,,
Hongseong,2018-03-29,87.0,2018-04-04,93.0,2018-04-06,95.0
Hongseong,2019-03-29,87.0,2019-04-07,96.0,2019-04-10,99.0
Hongseong,2020-03-24,83.0,2020-04-01,91.0,2020-04-05,95.0
Hongseong,2021-03-23,81.0,2021-03-31,89.0,2021-04-04,93.0
Hongseong,2022-04-01,90.0,2022-04-08,97.0,2022-04-11,100.0
Hongseong,2023-03-24,82.0,2023-03-30,88.0,2023-04-01,90.0
Hongseong,2024-03-29,88.0,2024-04-07,97.0,2024-04-11,101.0
Hongseong,2025-03-27,85.0,2025-04-07,96.0,2025-04-11,100.0
Icheon,1973-03-28,86.0,1973-04-10,99.0,1973-04-20,109.0
Icheon,1974-03-31,89.0,1975-04-15,104.0,1975-04-25,114.0
Icheon,1978-04-10,99.0,1976-04-17,107.0,1976-04-23,113.0
Icheon,1979-04-02,91.0,1977-04-11,100.0,1977-04-16,105.0
Icheon,1980-04-04,94.0,1978-04-17,106.0,1978-04-20,109.0
Icheon,1981-04-06,95.0,1979-04-09,98.0,1979-04-18,107.0
Icheon,1982-04-01,90.0,1980-04-16,106.0,1980-04-24,114.0
Icheon,1983-03-28,86.0,1981-04-13,102.0,1981-04-18,107.0
Icheon,1984-03-29,88.0,1982-04-12,101.0,1982-04-18,107.0
Icheon,1985-03-21,79.0,1983-04-02,91.0,1983-04-08,97.0
Icheon,1986-03-20,78.0,1984-04-13,103.0,1984-04-19,109.0
Icheon,1987-03-26,84.0,1985-04-05,94.0,1985-04-10,99.0
Icheon,1988-03-23,82.0,1986-04-12,101.0,1986-04-18,107.0
Icheon,1989-03-07,65.0,1987-04-10,99.0,1987-04-14,103.0
Icheon,1990-03-09,67.0,1988-04-06,96.0,1988-04-14,104.0
Icheon,1991-03-18,76.0,1989-04-03,92.0,1989-04-06,95.0
Icheon,1992-03-20,79.0,1990-04-08,97.0,1990-04-13,102.0
Icheon,1993-03-22,80.0,1991-04-06,95.0,1991-04-19,108.0
Icheon,1994-03-25,83.0,1992-04-03,93.0,1992-04-08,98.0
Icheon,1995-03-26,84.0,1993-04-03,92.0,1993-04-09,98.0
Icheon,1996-04-15,105.0,1994-04-07,96.0,1994-04-12,101.0
Icheon,1997-04-03,92.0,1995-04-07,96.0,1995-04-17,106.0
Icheon,1998-03-31,89.0,1996-04-24,114.0,2006-04-11,100.0
Icheon,1999-04-01,90.0,1997-04-15,104.0,2015-04-07,96.0
Icheon,2000-04-03,93.0,1998-04-07,96.0,,
Icheon,2001-04-01,90.0,1999-04-08,97.0,,
Icheon,2002-03-19,77.0,2000-04-16,106.0,,
Icheon,2003-03-24,82.0,2001-04-09,98.0,,
Icheon,2004-03-21,80.0,2002-03-27,85.0,,
Icheon,2005-03-25,83.0,2003-04-09,98.0,,
Icheon,2006-03-24,82.0,2004-04-04,94.0,,
Icheon,2007-03-18,76.0,2005-04-08,97.0,,
Icheon,2008-03-18,77.0,2006-04-07,96.0,,
Icheon,2009-03-27,85.0,2007-04-01,90.0,,
Icheon,2010-04-08,97.0,2008-04-05,95.0,,
Icheon,2011-04-05,94.0,2009-04-02,91.0,,
Icheon,2012-04-05,95.0,2010-04-15,104.0,,
Icheon,2013-03-26,84.0,2011-04-15,104.0,,
Icheon,2014-03-24,82.0,2012-04-15,105.0,,
Icheon,2015-03-27,85.0,2013-04-14,103.0,,
Icheon,,,2014-04-01,90.0,,
Icheon,,,2015-04-04,93.0,,
Icheon,,,,,,
Imsil,1974-04-05,94.0,1974-04-12,101.0,1973-04-11,100.0
Imsil,1975-04-09,98.0,1975-04-14,103.0,1974-04-17,106.0
Imsil,1976-04-06,96.0,1976-04-14,104.0,1975-04-17,106.0
Imsil,1977-04-02,91.0,1977-04-09,98.0,1976-04-17,107.0
Imsil,1978-04-03,92.0,1978-04-10,99.0,1977-04-14,103.0
Imsil,1979-04-01,90.0,1979-04-07,96.0,1978-04-16,105.0
Imsil,1980-04-03,93.0,1980-04-10,100.0,1979-04-14,103.0
Imsil,1981-04-02,91.0,1981-04-08,97.0,1980-04-18,108.0
Imsil,1982-04-03,92.0,1982-04-08,97.0,1981-04-17,106.0
Imsil,1983-04-07,96.0,1983-04-12,101.0,1982-04-15,104.0
Imsil,1984-04-11,101.0,1984-04-20,110.0,1983-04-16,105.0
Imsil,1985-03-27,85.0,1985-04-15,104.0,1984-04-25,115.0
Imsil,1986-04-03,92.0,1986-04-16,105.0,1985-04-19,108.0
Imsil,1987-03-31,89.0,1987-04-14,103.0,1986-04-19,108.0
Imsil,1988-03-29,88.0,1988-04-14,104.0,1987-04-17,106.0
Imsil,1989-03-21,79.0,1989-04-06,95.0,1988-04-19,109.0
Imsil,1990-03-23,81.0,1990-04-03,92.0,1989-04-11,100.0
Imsil,1991-04-04,93.0,1991-04-13,102.0,1990-04-10,99.0
Imsil,1992-03-27,86.0,1992-04-10,100.0,1991-04-19,108.0
Imsil,1993-03-31,89.0,1993-04-19,108.0,1992-04-15,105.0
Imsil,1994-03-31,89.0,1994-04-16,105.0,1993-04-25,114.0
Imsil,1995-03-27,85.0,1995-04-18,107.0,1994-04-20,109.0
Imsil,1996-04-08,98.0,1996-04-23,113.0,,
Imsil,1997-03-28,86.0,1997-04-08,97.0,,
Imsil,1998-03-28,86.0,1998-04-06,95.0,,
Imsil,1999-04-01,90.0,1999-04-11,100.0,,
Imsil,2000-04-03,93.0,2000-04-10,100.0,,
Imsil,2001-04-02,91.0,2001-04-08,97.0,,
Imsil,2002-03-27,85.0,2002-04-01,90.0,,
Imsil,2003-03-30,88.0,2003-04-04,93.0,,
Imsil,2004-03-29,88.0,2004-04-09,99.0,,
Imsil,2005-04-02,91.0,2005-04-12,101.0,,
Imsil,2006-04-05,94.0,2006-04-14,103.0,,
Imsil,2007-03-30,88.0,2007-04-08,97.0,,
Imsil,2008-03-25,84.0,2008-04-04,94.0,,
Imsil,,,,,,
Incheon,1973-04-11,100.0,1973-04-17,106.0,1973-04-21,110.0
Incheon,1974-04-05,94.0,1974-04-22,111.0,1974-04-26,115.0
Incheon,1975-04-08,97.0,1975-04-18,107.0,1975-04-25,114.0
Incheon,1976-04-02,92.0,1976-04-20,110.0,1976-04-28,118.0
Incheon,1977-04-03,92.0,1977-04-16,105.0,1977-04-22,111.0
Incheon,1978-04-01,90.0,1978-04-21,110.0,1978-04-25,114.0
Incheon,1979-04-09,98.0,1979-04-14,103.0,1979-04-22,111.0
Incheon,1980-04-16,106.0,1980-04-20,110.0,1980-04-27,117.0
Incheon,1981-04-08,97.0,1981-04-15,104.0,1981-04-20,109.0
Incheon,1982-04-02,91.0,1982-04-10,99.0,1982-04-21,110.0
Incheon,1983-04-01,90.0,1983-04-06,95.0,1983-04-12,101.0
Incheon,1985-04-03,92.0,1985-04-18,107.0,1985-04-26,115.0
Incheon,1986-04-15,104.0,1986-04-20,109.0,1986-04-27,116.0
Incheon,1987-04-07,96.0,1987-04-16,105.0,1987-04-22,111.0
Incheon,1988-04-11,101.0,1988-04-17,107.0,1988-04-22,112.0
Incheon,1989-03-21,79.0,1989-04-05,94.0,1989-04-13,102.0
Incheon,1990-03-19,77.0,1990-04-12,101.0,1990-04-18,107.0
Incheon,1991-04-07,96.0,1991-04-11,100.0,1991-04-13,102.0
Incheon,1992-03-29,88.0,1992-04-04,94.0,1992-04-07,97.0
Incheon,1993-04-01,90.0,1993-04-20,109.0,1993-04-25,114.0
Incheon,1994-04-03,92.0,1994-04-10,99.0,1994-04-16,105.0
Incheon,1995-03-26,84.0,1995-04-15,104.0,2015-04-11,100.0
Incheon,1996-04-12,102.0,1996-04-21,111.0,2016-04-11,101.0
Incheon,1997-03-17,75.0,1997-04-14,103.0,2017-04-14,103.0
Incheon,1998-03-15,73.0,1998-04-09,98.0,2018-04-12,101.0
Incheon,1999-03-13,71.0,1999-04-13,102.0,2019-04-15,104.0
Incheon,2000-03-16,75.0,2000-04-15,105.0,2020-04-06,96.0
Incheon,2001-03-24,82.0,2001-04-15,104.0,2021-04-02,91.0
Incheon,2002-03-13,71.0,2002-04-04,93.0,2022-04-12,101.0
Incheon,2003-03-17,75.0,2003-04-07,96.0,2023-04-03,92.0
Incheon,2004-03-20,79.0,2004-04-09,99.0,2024-04-07,97.0
Incheon,2005-04-04,93.0,2005-04-16,105.0,,
Incheon,2006-04-06,95.0,2006-04-14,103.0,,
Incheon,2007-04-01,90.0,2007-04-10,99.0,,
Incheon,2008-03-30,89.0,2008-04-08,98.0,,
Incheon,2009-03-23,81.0,2009-04-09,98.0,,
Incheon,2010-04-06,95.0,2010-04-20,109.0,,
Incheon,2011-04-04,93.0,2011-04-20,109.0,,
Incheon,2012-04-09,99.0,2012-04-19,109.0,,
Incheon,2013-04-03,92.0,2013-04-17,106.0,,
Incheon,2014-03-19,77.0,2014-03-30,88.0,,
Incheon,2015-03-20,78.0,2015-04-08,97.0,,
Incheon,2016-03-23,82.0,2016-04-06,96.0,,
Incheon,2017-03-30,88.0,2017-04-10,99.0,,
Incheon,2018-04-02,91.0,2018-04-06,95.0,,
Incheon,2019-04-03,92.0,2019-04-08,97.0,,
Incheon,2020-03-26,85.0,2020-03-30,89.0,,
Incheon,2021-03-26,84.0,2021-03-31,89.0,,
Incheon,2022-03-28,86.0,2022-04-09,98.0,,
Incheon,2023-03-24,82.0,2023-04-02,91.0,,
Incheon,2024-03-26,85.0,2024-04-03,93.0,,
Incheon,2025-03-29,87.0,2025-04-11,100.0,2025-04-16,105.0
Inje,1978-04-11,100.0,1974-04-21,110.0,1978-05-03,122.0
Inje,1979-04-07,96.0,1976-04-16,106.0,1979-04-22,111.0
Inje,1980-04-08,98.0,1978-04-27,116.0,1980-05-03,123.0
Inje,1982-04-10,99.0,1979-04-14,103.0,1981-04-26,115.0
Inje,1983-04-08,97.0,1980-04-29,119.0,1986-04-23,112.0
Inje,1986-04-09,98.0,1981-04-21,110.0,1987-04-24,113.0
Inje,1987-04-06,95.0,1982-04-23,112.0,1988-04-29,119.0
Inje,1988-04-09,99.0,1983-04-21,110.0,1989-04-19,108.0
Inje,1989-04-07,96.0,1985-04-26,115.0,1990-04-16,105.0
Inje,1990-04-04,93.0,1986-04-21,110.0,1991-04-27,116.0
Inje,1991-04-12,101.0,1987-04-20,109.0,1992-04-14,104.0
Inje,1992-03-30,89.0,1988-04-27,117.0,1993-04-26,115.0
Inje,1993-04-07,96.0,1989-04-11,100.0,1994-04-17,106.0
Inje,1994-04-06,95.0,1990-04-11,100.0,,
Inje,1995-04-18,107.0,1991-04-24,113.0,,
Inje,1996-04-22,112.0,1992-04-07,97.0,,
Inje,1997-04-08,97.0,1993-04-19,108.0,,
Inje,1998-04-03,92.0,1994-04-13,102.0,,
Inje,1999-04-14,103.0,1995-04-23,112.0,,
Inje,2000-04-13,103.0,1996-04-27,117.0,,
Inje,2001-04-10,99.0,1997-04-14,103.0,,
Inje,2002-03-31,89.0,1998-04-12,101.0,,
Inje,2003-04-04,93.0,1999-04-20,109.0,,
Inje,2004-03-30,89.0,2000-04-18,108.0,,
Inje,2005-04-10,99.0,2001-04-17,106.0,,
Inje,2006-04-11,100.0,2002-04-03,92.0,,
Inje,2007-04-18,107.0,2003-04-15,104.0,,
Inje,2008-04-17,107.0,2004-04-04,94.0,,
Inje,,,2005-04-16,105.0,,
Inje,,,2006-04-21,110.0,,
Inje,,,2007-04-25,114.0,,
Inje,,,2008-04-19,109.0,,
Inje,,,,,,
Jangheung,1975-03-24,82.0,1974-04-04,93.0,1974-04-10,99.0
Jangheung,1976-03-22,81.0,1975-04-02,91.0,1975-04-13,102.0
Jangheung,1977-03-28,86.0,1976-04-01,91.0,1976-04-10,100.0
Jangheung,1978-04-16,105.0,1977-04-04,93.0,1977-04-13,102.0
Jangheung,1979-04-02,91.0,1978-04-08,97.0,1978-04-16,105.0
Jangheung,1980-04-03,93.0,1979-04-09,98.0,1979-04-11,100.0
Jangheung,1981-04-01,90.0,1980-04-08,98.0,1980-04-10,100.0
Jangheung,1982-03-23,81.0,1981-04-06,95.0,1981-04-09,98.0
Jangheung,1983-03-26,84.0,1982-04-03,92.0,1982-04-08,97.0
Jangheung,1984-04-02,92.0,1983-04-07,96.0,1983-04-13,102.0
Jangheung,1985-04-02,91.0,1984-04-14,104.0,1984-04-18,108.0
Jangheung,1986-03-30,88.0,1985-04-10,99.0,1985-04-16,105.0
Jangheung,1987-03-23,81.0,1986-04-08,97.0,1986-04-10,99.0
Jangheung,1988-03-23,82.0,1987-04-04,93.0,1987-04-08,97.0
Jangheung,1989-03-17,75.0,1988-04-01,91.0,1988-04-11,101.0
Jangheung,1990-03-24,82.0,1989-04-01,90.0,1989-04-06,95.0
Jangheung,1991-03-26,84.0,1990-03-29,87.0,1990-04-02,91.0
Jangheung,1992-03-18,77.0,1991-04-04,93.0,1991-04-08,97.0
Jangheung,1993-03-20,78.0,1992-04-01,91.0,1992-04-05,95.0
Jangheung,1994-03-21,79.0,1993-04-03,92.0,1993-04-07,96.0
Jangheung,1995-03-21,79.0,1994-04-06,95.0,1994-04-09,98.0
Jangheung,1996-03-23,82.0,1995-04-06,95.0,,
Jangheung,1997-03-17,75.0,1996-04-10,100.0,,
Jangheung,1998-03-16,74.0,1997-04-05,94.0,,
Jangheung,1999-03-25,83.0,1998-03-31,89.0,,
Jangheung,2000-03-28,87.0,1999-04-05,94.0,,
Jangheung,2001-03-27,85.0,2000-04-05,95.0,,
Jangheung,2002-03-18,76.0,2001-04-03,92.0,,
Jangheung,2003-03-20,78.0,2002-03-27,85.0,,
Jangheung,2004-03-15,74.0,2003-03-30,88.0,,
Jangheung,2005-03-28,86.0,2004-03-26,85.0,,
Jangheung,2006-03-24,82.0,2005-04-07,96.0,,
Jangheung,2007-03-20,78.0,2006-04-02,91.0,,
Jangheung,2008-03-18,77.0,2007-03-27,85.0,,
Jangheung,,,2008-03-28,87.0,,
Jangheung,,,,,,
Jangsu,1988-04-11,101.0,1988-04-21,111.0,1988-04-25,115.0
Jangsu,1989-04-07,96.0,1989-04-13,102.0,1989-04-18,107.0
Jangsu,1990-04-01,90.0,1990-04-10,99.0,1990-04-14,103.0
Jangsu,1991-04-11,100.0,1991-04-16,105.0,1991-04-20,109.0
Jangsu,1992-03-26,85.0,1992-04-09,99.0,1992-04-14,104.0
Jangsu,1993-03-30,88.0,1993-04-19,108.0,1993-04-23,112.0
Jangsu,1994-04-03,92.0,1994-04-14,103.0,1994-04-19,108.0
Jangsu,1995-03-30,88.0,1995-04-19,108.0,1995-04-24,113.0
Jangsu,1996-04-10,100.0,1996-04-23,113.0,,
Jangsu,1997-04-01,90.0,1997-04-11,100.0,,
Jangsu,1998-03-30,88.0,1998-04-06,95.0,,
Jangsu,1999-04-10,99.0,1999-04-16,105.0,,
Jangsu,2000-04-03,93.0,2000-04-14,104.0,,
Jangsu,2001-04-04,93.0,2001-04-09,98.0,,
Jangsu,2002-03-27,85.0,2002-04-02,91.0,,
Jangsu,2003-04-01,90.0,2003-04-09,98.0,,
Jangsu,2004-03-28,87.0,2004-04-09,99.0,,
Jangsu,2005-04-03,92.0,2005-04-17,106.0,,
Jangsu,2006-04-05,94.0,2006-04-12,101.0,,
Jangsu,2007-04-01,90.0,2007-04-08,97.0,,
Jangsu,2008-04-05,95.0,2008-04-11,101.0,,
Jangsu,,,,,,
Jecheon,1976-03-25,84.0,1973-04-05,94.0,1973-04-17,106.0
Jecheon,1977-04-02,91.0,1975-04-17,106.0,1975-04-21,110.0
Jecheon,1978-03-29,87.0,1976-04-17,107.0,1976-04-23,113.0
Jecheon,1979-03-26,84.0,1977-04-15,104.0,1977-04-20,109.0
Jecheon,1980-03-27,86.0,1978-04-14,103.0,1978-04-21,110.0
Jecheon,1981-03-26,84.0,1979-04-14,103.0,1979-04-22,111.0
Jecheon,1982-03-25,83.0,1980-04-15,105.0,1980-04-22,112.0
Jecheon,1983-03-21,79.0,1981-04-11,100.0,1981-04-19,108.0
Jecheon,1984-04-10,100.0,1982-04-14,103.0,1982-04-20,109.0
Jecheon,1985-03-31,89.0,1983-04-15,104.0,1984-04-27,117.0
Jecheon,1986-04-03,92.0,1984-04-22,112.0,1985-04-20,109.0
Jecheon,1987-03-27,85.0,1985-04-14,103.0,1986-04-20,109.0
Jecheon,1988-04-03,93.0,1986-04-14,103.0,1987-04-23,112.0
Jecheon,1989-03-29,87.0,1987-04-15,104.0,1988-04-23,113.0
Jecheon,1990-03-22,80.0,1988-04-17,107.0,1989-04-12,101.0
Jecheon,1991-03-24,82.0,1989-04-07,96.0,1990-04-16,105.0
Jecheon,1992-03-21,80.0,1990-04-06,95.0,1991-04-20,109.0
Jecheon,1993-03-28,86.0,1991-04-12,101.0,1992-04-11,101.0
Jecheon,1994-04-05,94.0,1992-04-05,95.0,1993-04-20,109.0
Jecheon,1995-04-03,92.0,1993-04-17,106.0,1994-04-18,107.0
Jecheon,1996-04-11,101.0,1994-04-10,99.0,,
Jecheon,1997-04-01,90.0,1995-04-18,107.0,,
Jecheon,1998-03-27,85.0,1996-04-26,116.0,,
Jecheon,1999-03-18,76.0,1997-04-12,101.0,,
Jecheon,2000-03-26,85.0,1998-04-06,95.0,,
Jecheon,2001-03-30,88.0,1999-04-14,103.0,,
Jecheon,2002-03-25,83.0,2000-04-15,105.0,,
Jecheon,2003-03-26,84.0,2001-04-14,103.0,,
Jecheon,2004-03-23,82.0,2002-04-04,93.0,,
Jecheon,2005-04-04,93.0,2003-04-11,100.0,,
Jecheon,2006-04-03,92.0,2004-04-09,99.0,,
Jecheon,2007-03-30,88.0,2005-04-13,102.0,,
Jecheon,2008-03-28,87.0,2006-04-11,100.0,,
Jecheon,,,2007-04-10,99.0,,
Jecheon,,,2008-04-11,101.0,,
Jecheon,,,,,,
Jeju,1973-03-25,83.0,1973-03-29,87.0,1973-04-05,94.0
Jeju,1974-03-12,70.0,1974-03-31,89.0,1976-04-08,98.0
Jeju,1975-03-15,73.0,1975-03-30,88.0,1977-04-04,93.0
Jeju,1976-03-21,80.0,1976-03-27,86.0,1978-04-09,98.0
Jeju,1977-03-16,74.0,1977-03-26,84.0,1979-04-05,94.0
Jeju,1978-03-26,84.0,1978-04-03,92.0,1980-04-06,96.0
Jeju,1979-03-21,79.0,1979-03-29,87.0,1981-04-08,97.0
Jeju,1981-03-13,71.0,1980-04-01,91.0,1982-03-31,89.0
Jeju,1982-03-06,64.0,1981-03-28,86.0,1983-04-06,95.0
Jeju,1983-03-31,89.0,1982-03-25,83.0,1984-04-13,103.0
Jeju,1984-03-16,75.0,1984-04-04,94.0,1985-04-14,103.0
Jeju,1985-03-09,67.0,1985-04-05,94.0,1986-04-09,98.0
Jeju,1986-03-08,66.0,1986-04-02,91.0,1987-04-07,96.0
Jeju,1987-03-03,61.0,1987-03-23,81.0,1988-04-15,105.0
Jeju,1988-03-10,69.0,1988-04-05,95.0,1989-04-01,90.0
Jeju,1989-03-01,59.0,1989-03-23,81.0,1990-03-27,85.0
Jeju,1990-02-23,53.0,1990-03-12,70.0,1991-04-10,99.0
Jeju,1991-03-14,72.0,1991-04-02,91.0,1992-03-27,86.0
Jeju,1992-02-21,51.0,1992-03-09,68.0,1993-04-06,95.0
Jeju,1993-03-06,64.0,1993-03-29,87.0,1994-04-06,95.0
Jeju,1994-03-09,67.0,1994-03-30,88.0,2016-03-29,88.0
Jeju,1995-03-16,74.0,1995-03-30,88.0,2017-04-04,93.0
Jeju,1996-03-17,76.0,1996-04-04,94.0,2018-03-27,85.0
Jeju,1997-03-09,67.0,1997-03-21,79.0,2019-03-29,87.0
Jeju,1998-03-03,61.0,1998-03-16,74.0,2020-03-27,86.0
Jeju,1999-03-12,70.0,1999-03-25,83.0,2021-03-22,80.0
Jeju,2000-03-07,66.0,2000-03-28,87.0,2022-03-29,87.0
Jeju,2001-03-10,68.0,2001-03-22,80.0,2023-03-27,85.0
Jeju,2002-03-04,62.0,2002-03-18,76.0,2024-04-01,91.0
Jeju,2003-03-04,62.0,2003-03-23,81.0,,
Jeju,2004-03-09,68.0,2004-03-17,76.0,,
Jeju,2005-03-19,77.0,2005-04-03,92.0,,
Jeju,2006-03-11,69.0,2006-03-25,83.0,,
Jeju,2007-03-07,65.0,2007-03-22,80.0,,
Jeju,2008-03-05,64.0,2008-03-23,82.0,,
Jeju,2009-03-08,66.0,2009-03-19,77.0,,
Jeju,2010-03-08,66.0,2010-03-19,77.0,,
Jeju,2011-03-15,73.0,2011-03-28,86.0,,
Jeju,2012-03-16,75.0,2012-03-30,89.0,,
Jeju,2013-03-11,69.0,2013-03-18,76.0,,
Jeju,2014-03-14,72.0,2014-03-25,83.0,,
Jeju,2015-03-11,69.0,2015-03-25,83.0,,
Jeju,2016-03-06,65.0,2016-03-21,80.0,,
Jeju,2017-03-11,69.0,2017-03-28,86.0,,
Jeju,2018-03-11,69.0,2018-03-22,80.0,,
Jeju,2019-03-11,69.0,2019-03-25,83.0,,
Jeju,2020-03-13,72.0,2020-03-24,83.0,,
Jeju,2021-03-09,67.0,2021-03-17,75.0,,
Jeju,2022-03-17,75.0,2022-03-25,83.0,,
Jeju,2023-03-09,67.0,2023-03-22,80.0,,
Jeju,2024-03-18,77.0,2024-03-23,82.0,,
Jeju,2025-03-21,79.0,2025-03-26,84.0,2025-03-27,85.0
Jeongeup,1979-04-02,91.0,1974-04-05,94.0,1974-04-10,99.0
