db,indcode,isparent,indname,parentcode
hgnd,A0E090D,False,产成品,A0E09
hgnd,A0E090E,False,固定资产合计,A0E09
hgnd,A0E090F,False,固定资产原价合计,A0E09
hgnd,A0E090G,False,累计折旧,A0E09
hgnd,A0E090H,False,资产总计,A0E09
hgnd,A0E090I,False,流动负债合计,A0E09
hgnd,A0E090J,False,应付账款,A0E09
hgnd,A0E090K,False,负债合计,A0E09
hgnd,A0E090L,False,所有者权益合计,A0E09
hgnd,A0E090M,False,主营业务收入,A0E09
hgnd,A0E090N,False,主营业务成本,A0E09
hgnd,A0E090O,False,销售费用,A0E09
hgnd,A0E090P,False,主营业务税金及附加,A0E09
hgnd,A0E090Q,False,管理费用,A0E09
hgnd,A0E090R,False,财务费用,A0E09
hgnd,A0E090S,False,利息支出,A0E09
hgnd,A0E090T,False,营业利润,A0E09
hgnd,A0E090U,False,利润总额,A0E09
hgnd,A0E090V,False,亏损企业亏损总额,A0E09
hgnd,A0E090W,False,应交所得税,A0E09
hgnd,A0E090X,False,本年应交增值税,A0E09
hgnd,A0E090Y,False,工业销售产值(现价),A0E09
hgnd,A0E090Z,False,出口交货值,A0E09
hgnd,A0E0A,True,按行业分私营工业企业主要经济指标(2012-2022),A0E
hgnd,A0E0A01,False,企业单位数,A0E0A
hgnd,A0E0A02,False,亏损企业单位数,A0E0A
hgnd,A0E0A03,False,实收资本,A0E0A
hgnd,A0E0A04,False,国家资本金,A0E0A
hgnd,A0E0A05,False,集体资本金,A0E0A
hgnd,A0E0A06,False,法人资本金,A0E0A
hgnd,A0E0A07,False,个人资本金,A0E0A
hgnd,A0E0A08,False,港澳台资本金,A0E0A
hgnd,A0E0A09,False,外商资本金,A0E0A
hgnd,A0E0A0A,False,流动资产合计,A0E0A
hgnd,A0E0A0B,False,应收账款净额,A0E0A
hgnd,A0E0A0C,False,存货,A0E0A
hgnd,A0E0A0D,False,产成品,A0E0A
hgnd,A0E0A0E,False,固定资产合计,A0E0A
hgnd,A0E0A0F,False,固定资产原价合计,A0E0A
hgnd,A0E0A0G,False,累计折旧,A0E0A
hgnd,A0E0A0H,False,资产总计,A0E0A
hgnd,A0E0A0I,False,流动负债合计,A0E0A
hgnd,A0E0A0J,False,应付账款,A0E0A
hgnd,A0E0A0K,False,负债合计,A0E0A
hgnd,A0E0A0L,False,所有者权益合计,A0E0A
hgnd,A0E0A0M,False,主营业务收入,A0E0A
hgnd,A0E0A0N,False,主营业务成本,A0E0A
hgnd,A0E0A0O,False,销售费用,A0E0A
hgnd,A0E0A0P,False,主营业务费用及附加,A0E0A
hgnd,A0E0A0Q,False,管理费用,A0E0A
hgnd,A0E0A0R,False,财务费用,A0E0A
hgnd,A0E0A0S,False,利息支出,A0E0A
hgnd,A0E0A0T,False,营业利润,A0E0A
hgnd,A0E0A0U,False,利润总额,A0E0A
hgnd,A0E0A0V,False,亏损总额,A0E0A
hgnd,A0E0A0W,False,应交所得税,A0E0A
hgnd,A0E0A0X,False,本年应交增值税,A0E0A
hgnd,A0E0A0Y,False,工业销售产值(现价),A0E0A
hgnd,A0E0A0Z,False,出口交货值,A0E0A
hgnd,A0E24,True,按行业分私营工业企业主要经济指标（2023-至今）,A0E
hgnd,A0E2401,False,企业单位数（2023-至今）,A0E24
hgnd,A0E2402,False,资产总计（2023-至今）,A0E24
hgnd,A0E2403,False,固定资产净额（2023-至今）,A0E24
hgnd,A0E2404,False,固定资产原价（2023-至今）,A0E24
hgnd,A0E2405,False,累计折旧（2023-至今）,A0E24
hgnd,A0E2406,False,流动资产合计（2023-至今）,A0E24
hgnd,A0E2407,False,应收账款（2023-至今）,A0E24
hgnd,A0E2408,False,存货（2023-至今）,A0E24
hgnd,A0E2409,False,产成品（2023-至今）,A0E24
hgnd,A0E240A,False,负债合计（2023-至今）,A0E24
hgnd,A0E240B,False,流动负债合计（2023-至今）,A0E24
hgnd,A0E240C,False,应付账款（2023-至今）,A0E24
hgnd,A0E240D,False,所有者权益合计（2023-至今）,A0E24
hgnd,A0E240E,False,实收资本（2023-至今）,A0E24
hgnd,A0E240F,False,国家资本（2023-至今）,A0E24
hgnd,A0E240G,False,集体资本（2023-至今）,A0E24
hgnd,A0E240H,False,法人资本（2023-至今）,A0E24
hgnd,A0E240I,False,个人资本（2023-至今）,A0E24
hgnd,A0E240J,False,港澳台资本（2023-至今）,A0E24
hgnd,A0E240K,False,外商资本（2023-至今）,A0E24
hgnd,A0E240L,False,营业收入（2023-至今）,A0E24
hgnd,A0E240M,False,营业成本（2023-至今）,A0E24
hgnd,A0E240N,False,销售费用（2023-至今）,A0E24
hgnd,A0E240O,False,管理费用（2023-至今）,A0E24
hgnd,A0E240P,False,财务费用（2023-至今）,A0E24
hgnd,A0E240Q,False,利息费用（2023-至今）,A0E24
hgnd,A0E240R,False,投资收益（2023-至今）,A0E24
hgnd,A0E240S,False,营业利润（2023-至今）,A0E24
hgnd,A0E240T,False,利润总额（2023-至今）,A0E24
hgnd,A0E240U,False,亏损企业亏损额（2023-至今）,A0E24
hgnd,A0E240V,False,平均用工人数（2023-至今）,A0E24
hgnd,A0E0B,True,按行业分外商及港澳台商投资工业企业主要经济指标(2000-2002),A0E
hgnd,A0E0B01,False,企业单位数,A0E0B
hgnd,A0E0B02,False,亏损企业单位数,A0E0B
hgnd,A0E0B03,False,实收资本,A0E0B
hgnd,A0E0B04,False,国家资本金,A0E0B
hgnd,A0E0B05,False,集体资本金,A0E0B
hgnd,A0E0B06,False,法人资本金,A0E0B
hgnd,A0E0B07,False,个人资本金,A0E0B
hgnd,A0E0B08,False,港澳台资本金,A0E0B
hgnd,A0E0B09,False,外商资本金,A0E0B
hgnd,A0E0B0A,False,流动资产合计,A0E0B
hgnd,A0E0B0B,False,应收账款净额,A0E0B
hgnd,A0E0B0C,False,存货,A0E0B
hgnd,A0E0B0D,False,产成品,A0E0B
hgnd,A0E0B0E,False,固定资产合计,A0E0B
hgnd,A0E0B0F,False,固定资产原价合计,A0E0B
hgnd,A0E0B0G,False,累计折旧,A0E0B
hgnd,A0E0B0H,False,资产总计,A0E0B
hgnd,A0E0B0I,False,流动负债合计,A0E0B
hgnd,A0E0B0J,False,应付账款,A0E0B
hgnd,A0E0B0K,False,负债合计,A0E0B
hgnd,A0E0B0L,False,所有者权益合计,A0E0B
hgnd,A0E0B0M,False,主营业务收入,A0E0B
hgnd,A0E0B0N,False,主营业务成本,A0E0B
hgnd,A0E0B0O,False,销售费用,A0E0B
hgnd,A0E0B0P,False,主营业务税金及附加,A0E0B
hgnd,A0E0B0Q,False,管理费用,A0E0B
hgnd,A0E0B0R,False,财务费用,A0E0B
hgnd,A0E0B0S,False,利息支出,A0E0B
hgnd,A0E0B0T,False,营业利润,A0E0B
hgnd,A0E0B0U,False,利润总额,A0E0B
hgnd,A0E0B0V,False,亏损企业亏损总额,A0E0B
hgnd,A0E0B0W,False,应交所得税,A0E0B
hgnd,A0E0B0X,False,本年应交增值税,A0E0B
hgnd,A0E0B0Y,False,工业销售产值(现价),A0E0B
hgnd,A0E0B0Z,False,出口交货值,A0E0B
hgnd,A0E0C,True,按行业分外商及港澳台商投资工业企业主要经济指标(2003-2011),A0E
hgnd,A0E0C01,False,企业单位数,A0E0C
hgnd,A0E0C02,False,亏损企业单位数,A0E0C
hgnd,A0E0C03,False,实收资本,A0E0C
hgnd,A0E0C04,False,国家资本金,A0E0C
hgnd,A0E0C05,False,集体资本金,A0E0C
hgnd,A0E0C06,False,法人资本金,A0E0C
hgnd,A0E0C07,False,个人资本金,A0E0C
hgnd,A0E0C08,False,港澳台资本金,A0E0C
hgnd,A0E0C09,False,外商资本金,A0E0C
hgnd,A0E0C0A,False,流动资产合计,A0E0C
hgnd,A0E0C0B,False,应收账款净额,A0E0C
hgnd,A0E0C0C,False,存货,A0E0C
hgnd,A0E0C0D,False,产成品,A0E0C
hgnd,A0E0C0E,False,固定资产合计,A0E0C
hgnd,A0E0C0F,False,固定资产原价合计,A0E0C
hgnd,A0E0C0G,False,累计折旧,A0E0C
hgnd,A0E0C0H,False,资产总计,A0E0C
hgnd,A0E0C0I,False,流动负债合计,A0E0C
hgnd,A0E0C0J,False,应付账款,A0E0C
hgnd,A0E0C0K,False,负债合计,A0E0C
hgnd,A0E0C0L,False,所有者权益合计,A0E0C
hgnd,A0E0C0M,False,主营业务收入,A0E0C
hgnd,A0E0C0N,False,主营业务成本,A0E0C
hgnd,A0E0C0O,False,销售费用,A0E0C
hgnd,A0E0C0P,False,主营业务税金及附加,A0E0C
hgnd,A0E0C0Q,False,管理费用,A0E0C
hgnd,A0E0C0R,False,财务费用,A0E0C
hgnd,A0E0C0S,False,利息支出,A0E0C
hgnd,A0E0C0T,False,营业利润,A0E0C
hgnd,A0E0C0U,False,利润总额,A0E0C
hgnd,A0E0C0V,False,亏损企业亏损总额,A0E0C
hgnd,A0E0C0W,False,应交所得税,A0E0C
hgnd,A0E0C0X,False,本年应交增值税,A0E0C
hgnd,A0E0C0Y,False,工业销售产值(现价),A0E0C
hgnd,A0E0C0Z,False,出口交货值,A0E0C
hgnd,A0E0D,True,按行业分外商及港澳台商投资工业企业主要经济指标(2012-2022),A0E
hgnd,A0E0D01,False,企业单位数,A0E0D
hgnd,A0E0D02,False,亏损企业单位数,A0E0D
hgnd,A0E0D03,False,实收资本,A0E0D
hgnd,A0E0D04,False,国家资本金,A0E0D
hgnd,A0E0D05,False,集体资本金,A0E0D
hgnd,A0E0D06,False,法人资本金,A0E0D
hgnd,A0E0D07,False,个人资本金,A0E0D
hgnd,A0E0D08,False,港澳台资本金,A0E0D
hgnd,A0E0D09,False,外商资本金,A0E0D
hgnd,A0E0D0A,False,流动资产合计,A0E0D
hgnd,A0E0D0B,False,应收账款净额,A0E0D
hgnd,A0E0D0C,False,存货,A0E0D
hgnd,A0E0D0D,False,产成品,A0E0D
hgnd,A0E0D0E,False,固定资产合计,A0E0D
hgnd,A0E0D0F,False,固定资产原价合计,A0E0D
hgnd,A0E0D0G,False,累计折旧,A0E0D
hgnd,A0E0D0H,False,资产总计,A0E0D
hgnd,A0E0D0I,False,流动负债合计,A0E0D
hgnd,A0E0D0J,False,应付账款,A0E0D
hgnd,A0E0D0K,False,负债合计,A0E0D
hgnd,A0E0D0L,False,所有者权益合计,A0E0D
hgnd,A0E0D0M,False,主营业务收入,A0E0D
hgnd,A0E0D0N,False,主营业务成本,A0E0D
hgnd,A0E0D0O,False,销售费用,A0E0D
hgnd,A0E0D0P,False,主营业务费用及附加,A0E0D
hgnd,A0E0D0Q,False,管理费用,A0E0D
hgnd,A0E0D0R,False,财务费用,A0E0D
hgnd,A0E0D0S,False,利息支出,A0E0D
hgnd,A0E0D0T,False,营业利润,A0E0D
hgnd,A0E0D0U,False,利润总额,A0E0D
hgnd,A0E0D0V,False,亏损总额,A0E0D
hgnd,A0E0D0W,False,应交所得税,A0E0D
hgnd,A0E0D0X,False,本年应交增值税,A0E0D
hgnd,A0E0D0Y,False,工业销售产值(现价),A0E0D
hgnd,A0E0D0Z,False,出口交货值,A0E0D
hgnd,A0E25,True,按行业分外商及港澳台商投资工业企业主要经济指标（2023-至今）,A0E
hgnd,A0E2501,False,企业单位数（2023-至今）,A0E25
hgnd,A0E2502,False,资产总计（2023-至今）,A0E25
hgnd,A0E2503,False,固定资产净额（2023-至今）,A0E25
hgnd,A0E2504,False,固定资产原价（2023-至今）,A0E25
hgnd,A0E2505,False,累计折旧（2023-至今）,A0E25
hgnd,A0E2506,False,流动资产合计（2023-至今）,A0E25
hgnd,A0E2507,False,应收账款（2023-至今）,A0E25
hgnd,A0E2508,False,存货（2023-至今）,A0E25
hgnd,A0E2509,False,产成品（2023-至今）,A0E25
hgnd,A0E250A,False,负债合计（2023-至今）,A0E25
hgnd,A0E250B,False,流动负债合计,A0E25
hgnd,A0E250C,False,应付账款,A0E25
hgnd,A0E250D,False,所有者权益合计（2023-至今）,A0E25
hgnd,A0E250E,False,实收资本（2023-至今）,A0E25
hgnd,A0E250F,False,国家资本（2023-至今）,A0E25
hgnd,A0E250G,False,集体资本（2023-至今）,A0E25
hgnd,A0E250H,False,法人资本（2023-至今）,A0E25
hgnd,A0E250I,False,个人资本（2023-至今）,A0E25
hgnd,A0E250J,False,港澳台资本（2023-至今）,A0E25
hgnd,A0E250K,False,外商资本（2023-至今）,A0E25
hgnd,A0E250L,False,营业收入（2023-至今）,A0E25
hgnd,A0E250M,False,营业成本（2023-至今）,A0E25
hgnd,A0E250N,False,销售费用（2023-至今）,A0E25
hgnd,A0E250O,False,管理费用（2023-至今）,A0E25
hgnd,A0E250P,False,财务费用（2023-至今）,A0E25
hgnd,A0E250Q,False,利息费用（2023-至今）,A0E25
hgnd,A0E250R,False,投资收益（2023-至今）,A0E25
hgnd,A0E250S,False,营业利润（2023-至今）,A0E25
hgnd,A0E250T,False,利润总额（2023-至今）,A0E25
hgnd,A0E250U,False,亏损企业亏损额（2023-至今）,A0E25
hgnd,A0E250V,False,平均用工人数（2023-至今）,A0E25
hgnd,A0E0E,True,按行业分大中型工业企业主要经济指标(2000-2002),A0E
hgnd,A0E0E01,False,企业单位数,A0E0E
hgnd,A0E0E02,False,亏损企业单位数,A0E0E
hgnd,A0E0E03,False,实收资本,A0E0E
hgnd,A0E0E04,False,国家资本金,A0E0E
hgnd,A0E0E05,False,集体资本金,A0E0E
hgnd,A0E0E06,False,法人资本金,A0E0E
hgnd,A0E0E07,False,个人资本金,A0E0E
hgnd,A0E0E08,False,港澳台资本金,A0E0E
hgnd,A0E0E09,False,外商资本金,A0E0E
hgnd,A0E0E0A,False,流动资产合计,A0E0E
hgnd,A0E0E0B,False,应收账款净额,A0E0E
hgnd,A0E0E0C,False,存货,A0E0E
hgnd,A0E0E0D,False,产成品,A0E0E
hgnd,A0E0E0E,False,固定资产合计,A0E0E
hgnd,A0E0E0F,False,固定资产原价合计,A0E0E
hgnd,A0E0E0G,False,累计折旧,A0E0E
hgnd,A0E0E0H,False,资产总计,A0E0E
hgnd,A0E0E0I,False,流动负债合计,A0E0E
hgnd,A0E0E0J,False,应付账款,A0E0E
hgnd,A0E0E0K,False,负债合计,A0E0E
hgnd,A0E0E0L,False,所有者权益合计,A0E0E
hgnd,A0E0E0M,False,主营业务收入,A0E0E
hgnd,A0E0E0N,False,主营业务成本,A0E0E
hgnd,A0E0E0O,False,销售费用,A0E0E
hgnd,A0E0E0P,False,主营业务税金及附加,A0E0E
hgnd,A0E0E0Q,False,管理费用,A0E0E
hgnd,A0E0E0R,False,财务费用,A0E0E
hgnd,A0E0E0S,False,利息支出,A0E0E
hgnd,A0E0E0T,False,营业利润,A0E0E
hgnd,A0E0E0U,False,利润总额,A0E0E
hgnd,A0E0E0V,False,亏损企业亏损总额,A0E0E
hgnd,A0E0E0W,False,应交所得税,A0E0E
hgnd,A0E0E0X,False,本年应交增值税,A0E0E
hgnd,A0E0E0Y,False,工业销售产值(现价),A0E0E
hgnd,A0E0E0Z,False,出口交货值,A0E0E
hgnd,A0E0F,True,按行业分大中型工业企业主要经济指标(2003-2011),A0E
hgnd,A0E0F01,False,企业单位数,A0E0F
hgnd,A0E0F02,False,亏损企业单位数,A0E0F
hgnd,A0E0F03,False,实收资本,A0E0F
hgnd,A0E0F04,False,国家资本金,A0E0F
hgnd,A0E0F05,False,集体资本金,A0E0F
hgnd,A0E0F06,False,法人资本金,A0E0F
hgnd,A0E0F07,False,个人资本金,A0E0F
hgnd,A0E0F08,False,港澳台资本金,A0E0F
hgnd,A0E0F09,False,外商资本金,A0E0F
hgnd,A0E0F0A,False,流动资产合计,A0E0F
hgnd,A0E0F0B,False,应收账款净额,A0E0F
hgnd,A0E0F0C,False,存货,A0E0F
hgnd,A0E0F0D,False,产成品,A0E0F
hgnd,A0E0F0E,False,固定资产合计,A0E0F
hgnd,A0E0F0F,False,固定资产原价合计,A0E0F
hgnd,A0E0F0G,False,累计折旧,A0E0F
hgnd,A0E0F0H,False,资产总计,A0E0F
hgnd,A0E0F0I,False,流动负债合计,A0E0F
hgnd,A0E0F0J,False,应付账款,A0E0F
hgnd,A0E0F0K,False,负债合计,A0E0F
hgnd,A0E0F0L,False,所有者权益合计,A0E0F
hgnd,A0E0F0M,False,主营业务收入,A0E0F
hgnd,A0E0F0N,False,主营业务成本,A0E0F
hgnd,A0E0F0O,False,销售费用,A0E0F
hgnd,A0E0F0P,False,主营业务税金及附加,A0E0F
hgnd,A0E0F0Q,False,管理费用,A0E0F
hgnd,A0E0F0R,False,财务费用,A0E0F
hgnd,A0E0F0S,False,利息支出,A0E0F
hgnd,A0E0F0T,False,营业利润,A0E0F
hgnd,A0E0F0U,False,利润总额,A0E0F
hgnd,A0E0F0V,False,亏损企业亏损总额,A0E0F
hgnd,A0E0F0W,False,应交所得税,A0E0F
hgnd,A0E0F0X,False,本年应交增值税,A0E0F
hgnd,A0E0F0Y,False,工业销售产值(现价),A0E0F
hgnd,A0E0F0Z,False,出口交货值,A0E0F
hgnd,A0E0G,True,按行业分大中型工业企业主要经济指标(2012-2022),A0E
hgnd,A0E0G01,False,企业单位数,A0E0G
hgnd,A0E0G02,False,亏损企业单位数,A0E0G
hgnd,A0E0G03,False,实收资本,A0E0G
hgnd,A0E0G04,False,国家资本金,A0E0G
hgnd,A0E0G05,False,集体资本金,A0E0G
hgnd,A0E0G06,False,法人资本金,A0E0G
hgnd,A0E0G07,False,个人资本金,A0E0G
hgnd,A0E0G08,False,港澳台资本金,A0E0G
hgnd,A0E0G09,False,外商资本金,A0E0G
hgnd,A0E0G0A,False,流动资产合计,A0E0G
hgnd,A0E0G0B,False,应收账款净额,A0E0G
hgnd,A0E0G0C,False,存货,A0E0G
hgnd,A0E0G0D,False,产成品,A0E0G
hgnd,A0E0G0E,False,固定资产合计,A0E0G
hgnd,A0E0G0F,False,固定资产原价合计,A0E0G
hgnd,A0E0G0G,False,累计折旧,A0E0G
hgnd,A0E0G0H,False,资产总计,A0E0G
hgnd,A0E0G0I,False,流动负债合计,A0E0G
hgnd,A0E0G0J,False,应付账款,A0E0G
hgnd,A0E0G0K,False,负债合计,A0E0G
hgnd,A0E0G0L,False,所有者权益合计,A0E0G
hgnd,A0E0G0M,False,主营业务收入,A0E0G
hgnd,A0E0G0N,False,主营业务成本,A0E0G
hgnd,A0E0G0O,False,销售费用,A0E0G
hgnd,A0E0G0P,False,主营业务费用及附加,A0E0G
hgnd,A0E0G0Q,False,管理费用,A0E0G
hgnd,A0E0G0R,False,财务费用,A0E0G
hgnd,A0E0G0S,False,利息支出,A0E0G
hgnd,A0E0G0T,False,营业利润,A0E0G
hgnd,A0E0G0U,False,利润总额,A0E0G
hgnd,A0E0G0V,False,亏损总额,A0E0G
hgnd,A0E0G0W,False,应交所得税,A0E0G
hgnd,A0E0G0X,False,本年应交增值税,A0E0G
hgnd,A0E0G0Y,False,工业销售产值(现价),A0E0G
hgnd,A0E0G0Z,False,出口交货值,A0E0G
hgnd,A0E26,True,按行业分大中型工业企业主要经济指标（2023-至今）,A0E
hgnd,A0E2601,False,企业单位数（2023-至今）,A0E26
hgnd,A0E2602,False,资产总计（2023-至今）,A0E26
hgnd,A0E2603,False,固定资产净额（2023-至今）,A0E26
hgnd,A0E2604,False,固定资产原价（2023-至今）,A0E26
hgnd,A0E2605,False,累计折旧（2023-至今）,A0E26
hgnd,A0E2606,False,流动资产合计（2023-至今）,A0E26
hgnd,A0E2607,False,应收账款（2023-至今）,A0E26
hgnd,A0E2608,False,存货（2023-至今）,A0E26
hgnd,A0E2609,False,产成品（2023-至今）,A0E26
hgnd,A0E260A,False,负债合计（2023-至今）,A0E26
hgnd,A0E260B,False,流动负债合计（2023-至今）,A0E26
hgnd,A0E260C,False,应付账款（2023-至今）,A0E26
hgnd,A0E260D,False,所有者权益合计（2023-至今）,A0E26
hgnd,A0E260E,False,实收资本（2023-至今）,A0E26
hgnd,A0E260F,False,国家资本（2023-至今）,A0E26
hgnd,A0E260G,False,集体资本（2023-至今）,A0E26
hgnd,A0E260H,False,法人资本（2023-至今）,A0E26
hgnd,A0E260I,False,个人资本（2023-至今）,A0E26
hgnd,A0E260J,False,港澳台资本（2023-至今）,A0E26
hgnd,A0E260K,False,外商资本（2023-至今）,A0E26
hgnd,A0E260L,False,营业收入（2023-至今）,A0E26
hgnd,A0E260M,False,营业成本（2023-至今）,A0E26
hgnd,A0E260N,False,销售费用（2023-至今）,A0E26
hgnd,A0E260O,False,管理费用（2023-至今）,A0E26
hgnd,A0E260P,False,财务费用（2023-至今）,A0E26
hgnd,A0E260Q,False,利息费用（2023-至今）,A0E26
hgnd,A0E260R,False,投资收益（2023-至今）,A0E26
hgnd,A0E260S,False,营业利润（2023-至今）,A0E26
hgnd,A0E260T,False,利润总额（2023-至今）,A0E26
hgnd,A0E260U,False,亏损企业亏损额（2023-至今）,A0E26
hgnd,A0E260V,False,平均用工人数（2023-至今）,A0E26
hgnd,A0E0H,False,工业产品产量,A0E
hgnd,A0F,True,建筑业,""
hgnd,A0F01,False,建筑业企业概况,A0F
hgnd,A0F02,True,按登记注册类别分建筑业企业主要经济指标,A0F
hgnd,A0F0201,False,建筑业企业主要经济指标,A0F02
hgnd,A0F0202,False,内资建筑业企业主要经济指标,A0F02
hgnd,A0F0203,False,国有建筑业企业主要经济指标,A0F02
hgnd,A0F0204,False,集体建筑业企业主要经济指标,A0F02
hgnd,A0F0205,False,港澳台商投资建筑业企业主要经济指标,A0F02
hgnd,A0F0206,False,港澳台商独资建筑业企业主要经济指标,A0F02
hgnd,A0F0207,False,外商投资建筑业企业主要经济指标,A0F02
hgnd,A0F0208,False,外商独资建筑业企业主要经济指标,A0F02
hgnd,A0F03,False,总承包建筑业企业主要经济指标,A0F
hgnd,A0F04,False,专业承包建筑业企业主要经济指标,A0F
hgnd,A0F05,False,建筑业企业技术装备情况,A0F
hgnd,A0F06,False,国有建筑业企业技术装备情况,A0F
hgnd,A0F07,False,建筑业总产值,A0F
hgnd,A0F08,False,按行业分建筑业总产值,A0F
hgnd,A0F09,False,建筑业企业签订合同和承包工程完成情况,A0F
hgnd,A0F0A,False,按登记注册类别分建筑业企业实收资本,A0F
hgnd,A0F0B,False,建筑业企业资产,A0F
hgnd,A0F0C,False,按登记注册类别分建筑业企业资产,A0F
hgnd,A0F0D,False,建筑业企业负债及所有者权益,A0F
hgnd,A0F0E,False,按登记注册类别分建筑业企业所有者权益,A0F
hgnd,A0F0F,False,按登记注册类别分建筑业企业负债,A0F
hgnd,A0F0G,False,建筑业企业总收入,A0F
hgnd,A0F0H,False,按登记注册类别分建筑业企业总收入,A0F
hgnd,A0F0I,False,建筑业企业利税总额,A0F
hgnd,A0F0J,False,按登记注册类别分建筑业企业税金总额,A0F
hgnd,A0F0K,False,按登记注册类别分建筑业企业利润总额,A0F
hgnd,A0F0L,False,按资质等级分总承包建筑业企业利润总额,A0F
hgnd,A0F0M,False,按资质等级分专业承包建筑业企业利润总额,A0F
hgnd,A0F0N,False,按登记注册类别分建筑业企业主营业务利润,A0F
hgnd,A0F0O,False,建筑业劳动生产率,A0F
hgnd,A0F0P,False,建筑业房屋建筑面积,A0F
hgnd,A0F0Q,False,劳务分包建筑业企业主要指标,A0F
hgnd,A0F0R,False,勘察设计机构,A0F
hgnd,A0F0S,False,工程招标代理机构,A0F
hgnd,A0F0T,True,建设工程监理企业和人员数,A0F
hgnd,A0F0T01,False,企业单位数,A0F0T
hgnd,A0F0T02,False,从业人员,A0F0T
hgnd,A0F0T03,False,注册执业人员,A0F0T
hgnd,A0F0U,True,建设工程监理营业收入,A0F
hgnd,A0F0U01,False,营业收入,A0F0U
hgnd,A0F0U02,False,工程监理收入,A0F0U
hgnd,A0F0U03,False,工程招标代理收入,A0F0U
hgnd,A0F0U04,False,工程造价咨询收入,A0F0U
hgnd,A0F0U05,False,工程项目管理与咨询服务收入,A0F0U
hgnd,A0F0U06,False,建设工程监理其他收入,A0F0U
hgnd,A0F0V,False,建筑业企业概况（2023-）,A0F
hgnd,A0F0W,False,建筑业房屋建筑面积（2023-）,A0F
hgnd,A0F0X,False,建筑业劳动生产率（2023-）,A0F
hgnd,A0G,True,运输和邮电,""
hgnd,A0G01,False,交通运输、邮电通信业就业人员数,A0G
hgnd,A0G02,False,运输线路长度,A0G
hgnd,A0G03,False,运输线路质量,A0G
hgnd,A0G04,False,客运量,A0G
hgnd,A0G05,False,旅客周转量,A0G
hgnd,A0G06,False,货运量,A0G
hgnd,A0G07,False,货物周转量,A0G
hgnd,A0G08,False,旅客运输平均运距,A0G
hgnd,A0G09,False,货物运输平均运距,A0G
hgnd,A0G0A,False,国家营业铁路基本情况,A0G
hgnd,A0G0B,False,铁路机车拥有量(-2014),A0G
hgnd,A0G0C,False,国家铁路客、货车拥有量,A0G
hgnd,A0G0D,True,按货类分国家铁路货物运输量,A0G
hgnd,A0G0D01,False,货运量,A0G0D
hgnd,A0G0D02,False,货物周转量,A0G0D
hgnd,A0G0D03,False,平均运距,A0G0D
hgnd,A0G0E,True,铁路主要干线客货运输量(-2014),A0G
hgnd,A0G0E01,False,客运量,A0G0E
hgnd,A0G0E02,False,旅客周转量,A0G0E
hgnd,A0G0E03,False,货运量,A0G0E
hgnd,A0G0E04,False,货物周转量,A0G0E
hgnd,A0G0F,False,国家铁路主要车站旅客发送量(-2014),A0G
hgnd,A0G0G,False,国家铁路主要车站货物发送量(-2014),A0G
hgnd,A0G0H,False,国家铁路运输主要技术经济指标(-2014),A0G
hgnd,A0G0I,False,民用汽车拥有量,A0G
hgnd,A0G0J,False,私人汽车拥有量,A0G
hgnd,A0G0K,False,新注册民用汽车数量,A0G
hgnd,A0G0L,False,公路营运汽车拥有量,A0G
hgnd,A0G0M,False,民用运输船舶拥有量,A0G
hgnd,A0G0N,True,沿海规模以上港口分货类吞吐量,A0G
hgnd,A0G0N01,False,货物吞吐量,A0G0N
hgnd,A0G0N02,False,出港量,A0G0N
hgnd,A0G0N03,False,进港量,A0G0N
hgnd,A0G0O,False,沿海主要规模以上港口货物吞吐量,A0G
hgnd,A0G0P,True,沿海主要规模以上港口码头泊位数,A0G
hgnd,A0G0P01,False,码头长度,A0G0P
hgnd,A0G0P02,False,泊位,A0G0P
hgnd,A0G0P03,False,万吨级泊位,A0G0P
hgnd,A0G0Q,True,内河主要规模以上港口码头泊位数,A0G
hgnd,A0G0Q01,False,码头长度,A0G0Q
hgnd,A0G0Q02,False,泊位,A0G0Q
hgnd,A0G0Q03,False,万吨级泊位,A0G0Q
hgnd,A0G0R,False,民用航空航线及飞机架数,A0G
hgnd,A0G0S,False,民用航空运输量及通用航空飞行时间,A0G
hgnd,A0G0T,False,邮电业务量,A0G
hgnd,A0G0U,False,快递业务量,A0G
hgnd,A0G0V,False,邮政业网点及邮递线路,A0G
hgnd,A0G0W,False,电信主要通信能力,A0G
hgnd,A0G0X,False,电信通信服务水平,A0G
hgnd,A0G0Y,False,邮政通信服务水平,A0G
hgnd,A0G0Z,False,互联网主要指标发展情况,A0G
hgnd,A0G10,True,企业信息化及电子商务情况,A0G
hgnd,A0G1001,False,按行业分企业数,A0G10
hgnd,A0G1002,False,按行业分期末使用计算机数,A0G10
hgnd,A0G1003,False,按行业分每百人使用计算机数,A0G10
hgnd,A0G1004,False,按行业分企业拥有网站数,A0G10
hgnd,A0G1005,False,按行业分每百家企业拥有网站数,A0G10
hgnd,A0G1006,False,按行业分有电子商务交易活动的企业数,A0G10
hgnd,A0G1007,False,按行业分有电子商务交易活动的企业数比重,A0G10
hgnd,A0G1008,False,按行业分电子商务销售额,A0G10
hgnd,A0G1009,False,按行业分电子商务采购额,A0G10
hgnd,A0G11,False,软件和信息技术服务业主要经济指标,A0G
hgnd,A0G12,False,电子商务交易额及增速,A0G
hgnd,A0H,False,社会消费品零售总额,""
